timestamp,symbol,signal,rsi,ema_cross,qty,action,pl,price,live_price,order_id,order_qty
2026-06-04T15:20:19.632881Z,JPM,SHORT,57.464688227308606,BELOW,0,short_sell,,310.4200134277344,310.4200134277344,,
2026-06-04T15:24:55.979413Z,JPM,SHORT,57.655789345164294,BELOW,0,short_sell,,310.4200134277344,310.42498779296875,mock-JPM-short-6,
2026-06-04T15:32:16.840957Z,JPM,SHORT,58.266372086804324,BELOW,0,short_sell,,310.42498779296875,310.42498779296875,mock-JPM-short-6,
2026-06-04T15:34:20.317890Z,JPM,SHORT,58.09011958312256,BELOW,0,short_sell,,310.42498779296875,310.42498779296875,mock-JPM-short-6,6
